Sample ID,IGSN       ,Longitude,Latitude,Geologic Entity,Geologic Period,"Rock Type (IG, DZ)",Material,Notes,Future Data?,Analyst Name,Origin,Metadata URL    
U1455 C 6F 32 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1455 C 2H 40.5 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1455 C 9F 47 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1452 B 31 160 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1453 A 40F 198 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1451 A 33F 210 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1449 A 37H ? Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1451 A 3H 20 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1451 A 22H 115 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
DBK-27 Holbrook,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
U1455 C 2H 40.5 Mbsf,,,,,,DZ,zircon,Long/Lat Unknown,Possible?,Blum/Sundell/Najman,LaserChron Archive,https://docs.google.com/document/d/1j9tWUelarYvr6zotWRaDTDRLsmY-7FBjDmRf5yzS1mo/edit
EO7 Nepal LG,,86.71489,27.80391,,Miocene,,zircon,,,Brooklyn Boatright,LaserChron Archive,https://docs.google.com/document/d/18-zR2nut5FMgFZVGhs0yCnzYVmUABIMLX0CXgb2bDuw/edit
EO6 Nepal LG,,86.71489,27.80391,,Miocene,,zircon,,,Brooklyn Boatright,LaserChron Archive,https://docs.google.com/document/d/18-zR2nut5FMgFZVGhs0yCnzYVmUABIMLX0CXgb2bDuw/edit
EO3 Nepal LG,,86.81023,27.94834,,Miocene,,zircon,,,Brooklyn Boatright,LaserChron Archive,https://docs.google.com/document/d/18-zR2nut5FMgFZVGhs0yCnzYVmUABIMLX0CXgb2bDuw/edit
EO4 Nepal LG,,86.74882,27.84602,,Miocene,,zircon,,,Brooklyn Boatright,LaserChron Archive,https://docs.google.com/document/d/18-zR2nut5FMgFZVGhs0yCnzYVmUABIMLX0CXgb2bDuw/edit
NLG E-2,,86.81975,27.8955,,Miocene,,zircon,,,Brooklyn Boatright,LaserChron Archive,https://docs.google.com/document/d/18-zR2nut5FMgFZVGhs0yCnzYVmUABIMLX0CXgb2bDuw/edit
LM-S1-3,,-114.84885,33.83481,Little Marias,Jurassic,IG,zircon,,,Sakinah Muhammad,LaserChron Archive,https://docs.google.com/document/d/1AVJDW81KbBlRXK5OQb8CPOUgwsf9sT5NSB4czaZs3Fc/edit
MU-T1,,-114.78951,33.52563,Mule Mtns,Jurassic,IG,zircon,,,Sakinah Muhammad,LaserChron Archive,https://docs.google.com/document/d/1AVJDW81KbBlRXK5OQb8CPOUgwsf9sT5NSB4czaZs3Fc/edit
MU-T3,,-114.78755,33.52568,Mule Mtns,Jurassic,IG,zircon,,,Sakinah Muhammad,LaserChron Archive,https://docs.google.com/document/d/1AVJDW81KbBlRXK5OQb8CPOUgwsf9sT5NSB4czaZs3Fc/edit
LM-HW1,,-114.88451,33.8467,Little Marias,Jurassic,IG,zircon,,,Sakinah Muhammad,LaserChron Archive,https://docs.google.com/document/d/1AVJDW81KbBlRXK5OQb8CPOUgwsf9sT5NSB4czaZs3Fc/edit
LM-S1-9,,-114.88836,33.86945,Little Marias,Jurassic,IG,zircon,,,Sakinah Muhammad,LaserChron Archive,https://docs.google.com/document/d/1AVJDW81KbBlRXK5OQb8CPOUgwsf9sT5NSB4czaZs3Fc/edit
MC-M0,,-114.90115,33.78772,,Jurassic,IG,zircon,,,Emilia Caylor,LaserChron Archive,https://docs.google.com/document/d/10Tb5PeMFu1F5xMw4OhYbUzpHCfN6AxEmGt4nOKMwivs/edit
,,,,,,,,Lat/Long all unknown,,Clausen,LaserChron Archive,https://drive.google.com/drive/folders/18RwmaT8dnJ0ZG42V9J-VwekuVXRdqLOD?usp=sharing
FR-187,,-118.671794,35.702798,Metamorphic pendant,Pre-mesozoic (?),IG,zircon,,,Diane Clemens-Knott,LaserChron Archive,https://docs.google.com/document/d/1Ig-gpbFCg81TA9VDCUy_1AmsvRlPgffs91kHdgUQLoA/edit
FR-248,,-118.648899,36.24986,Metamorphic pendant,Pre-mesozoic (?),IG,zircon,,,Diane Clemens-Knott,LaserChron Archive,https://docs.google.com/document/d/1Ig-gpbFCg81TA9VDCUy_1AmsvRlPgffs91kHdgUQLoA/edit
FR-236c,,-118.66445,36.251,Metamorphic pendant,Jurassic (?),IG,zircon,,,Diane Clemens-Knott,LaserChron Archive,https://docs.google.com/document/d/1Ig-gpbFCg81TA9VDCUy_1AmsvRlPgffs91kHdgUQLoA/edit
FR-240,,,,Metamorphic pendant,Neoproterozoic,IG,zircon,Long/Lat Unknown,,Diane Clemens-Knott,LaserChron Archive,https://docs.google.com/document/d/1Ig-gpbFCg81TA9VDCUy_1AmsvRlPgffs91kHdgUQLoA/edit
04GJP01,,-126.4278,52.45367,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP09,,-126.924,52.347,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP12,,-127.163,52.315,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP13,,-127.177,52.307,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP16,,-127.217,52.385,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP17,,-127.331,52.231,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP22,,-127.223,52.537,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP23,,-127.247,52.548,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP24,,-126.95287,52.69222,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP27,,-127.05583,52.62312,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP29,,-127.445,52.371,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP32,,-127.959,52.141,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP36,,-128.133,52.2,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP37,,-128.2517,52.164483,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP39,,-128.317,52.1128,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP40,,-128.373,52.072,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP43,,-128.2884,52.535,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP55,,-129.4928,53.1218,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP58,,-129.3938,53.092383,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP60,,-129.1878,53.029117,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP62,,-129.1489,53.103533,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP64,,-129.165,53.167,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP68,,-129.282,53.402,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GPJ69,,-129.235,53.51,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP77,,-128.091,53.413,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP78,,-128.1681,53.47777,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP84,,-128.798,53.734,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
04GJP89,,-128.7602,53.90612,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
MT05-106,,-128.029,52.9191,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
MT05-111,,-128.717,52.477817,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
MT05-135,,-128.087,53.4367,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
MT05-145,,-128.44,54.4213,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
MT05-155,,-129.511,55.0355,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
Ecstall East,,-129.8859,54.22508,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
Stephens,,-130.8046,54.18855,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
McCauley West,,-130.4002,53.70625,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
Otter West,,-129.7318,53.13519,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
83GJP53,,-129.5841,54.21083,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
Treadwell,,-134.3725,58.8667,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
90GC796,,135 21 38,59 19 49,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
89GC606,,-134.13528,58.29778,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
84GC05,,-135.20972,59.5494,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
82GS112,,-134.05917,58.33139,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
82GS111,,-134.015,58.40139,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
81GS07,,-134.13056,58.26667,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
81GS05,,-134.14278,58.29056,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
01MR03,,-126.30091,50.514124,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
01MR11,,-125.98688,50.636663,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
01MR31,,-125.65463,50.773608,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
01MR66,,-126.177,50.668321,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR44,,-125.04828,51.294211,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR48,,-125.05391,51.2492745,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR55,,-125.13962,51.182883,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR61,,-125.14591,51.250243,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR68,,-125.12652,51.061118,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR69,,-124.96827,51.143917,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR70,,-124.87814,51.00101,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR71,,-124.76891,51.056682,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR72,,-124.54211,51.105482,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14MR73,,-124.12577,51.09042,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR03,,-125.56864,50.9135743,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR21,,-124.99334,50.9527599,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR28,,-124.91972,50.8941384,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR31,,-124.48003,50.9285403,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR42,,-124.50036,51.2326164,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15MR61,,,,,,,zircon,Lat/Long Unknown,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN03,,-126.64653,50.641405,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN06,,-126.506,50.642431,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN13,,-126.37977,50.65463,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN30,,-125.90624,50.690912,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN37,,-125.7839,50.705151,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN38A,,-125.7839,50.705151,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN38B,,-125.57908,50.9,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN63C,,-125.63819,50.889391,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN69B,,-125.68626,50.776058,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KN90,,-126.67914,50.60928,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS01,,-125.52987,50.980425,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS58,,-125.5394,51.045711,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS64,,-125.7839,50.705151,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS78,,-125.63047,50.86399,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS79,,-125.60566,50.810436,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS80,,-125.86933,50.668069,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS81,,-126.02187,50.663017,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS82,,-126.05584,50.659147,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15KS83,,-126.10356,50.645814,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
15GK37,,-126.21336,50.5603,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
BCKH13,,-125.51695,50.923259,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY01,,-125.42921,50.714433,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY02,,-125.51936,50.664147,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY03,,-125.55702,50.606001,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY04,,-125.55588,50.619616,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY11,,-124.90645,50.845607,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY13,,-124.94815,50.833373,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY14,,-124.89584,50.810387,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY18,,-124.90409,50.776868,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY23,,-124.89222,50.724768,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY24,,-124.91233,50.690587,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY25,,-124.92423,50.666465,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY31,,-124.93106,50.554037,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY32,,-124.97997,50.498652,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY36,,-124.99096,50.54054,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY38,,-125.0635,50.5118016,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY39,,-125.08184,50.5073849,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
